Time,,,
0.060000181,,,
0.006999969,,,Average 
0.006999969,,,0.005880001
0.006999969,,,
0.006000042,,,Standard Deviation
0.010999918,,,0.005713652
0.008000135,,,
0.007999897,,,
0.007999897,,,
0.007000208,,,
0.003999949,,,
0.004999876,,,
0.004000187,,,
0.003999949,,,
0.003999949,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.007999897,,,
0.008000135,,,
0.007999897,,,
0.006000042,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.003999949,,,
0.004000187,,,
0.003999949,,,
0.004999876,,,
0.004000187,,,
0.002999783,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.004000187,,,
0.003999949,,,
0.003999949,,,
0.003999949,,,
0.006999969,,,
0.008000135,,,
0.004999876,,,
0.004000187,,,
0.003999949,,,
0.004999876,,,
0.006999969,,,
0.007000208,,,
0.008999825,,,
0.006999969,,,
0.009000063,,,
0.006999969,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.011000156,,,
0.007999897,,,
0.007999897,,,
0.007000208,,,
0.004999876,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.003999949,,,
0.003999949,,,
0.009000063,,,
0.006000042,,,
0.003999949,,,
0.006999969,,,
0.003999949,,,
0.004000187,,,
0.004999876,,,
0.003999949,,,
0.004000187,,,
0.003999949,,,
0.003999949,,,
0.003999949,,,
0.005000114,,,
0.006999969,,,
0.007999897,,,
0.006999969,,,
0.005000114,,,
0.003999949,,,
