Time,,,
0.001013994,,,
0.000710964,,,Average
0.000748873,,,0.002967885
0.000769854,,,
0.000715017,,,Standard Deviation
0.000720024,,,0.014115045
0.000802994,,,
0.000710964,,,
0.000662804,,,
0.000788927,,,
0.000699997,,,
0.000687838,,,
0.000725985,,,
0.000658035,,,
0.000648022,,,
0.000726938,,,
0.000665903,,,
0.000651836,,,
0.000738144,,,
0.000672102,,,
0.000669956,,,
0.000758171,,,
0.000638008,,,
0.000643969,,,
0.000764132,,,
0.000645876,,,
0.000641823,,,
0.001851082,,,
0.000629902,,,
0.000647068,,,
0.00071311,,,
0.000648022,,,
0.000684023,,,
0.000768185,,,
0.000673056,,,
0.000643015,,,
0.000720024,,,
0.000638962,,,
0.000627995,,,
0.000710964,,,
0.000641108,,,
0.000643015,,,
0.000717163,,,
0.000638008,,,
0.000641108,,,
0.025192022,,,
0.000854015,,,
0.000585079,,,
0.000586987,,,
0.000602007,,,
0.000726938,,,
0.000588894,,,
0.018556833,,,
0.000700951,,,
0.00059104,,,
0.000597954,,,
0.000684023,,,
0.000581026,,,
0.048380136,,,
0.000744104,,,
0.000647068,,,
0.000641108,,,
0.001000881,,,
0.000648975,,,
0.000648975,,,
0.001830101,,,
0.000622988,,,
0.000639915,,,
0.00071907,,,
0.000631094,,,
0.000647068,,,
0.000724077,,,
0.000634909,,,
0.000638008,,,
0.00072217,,,
0.000628948,,,
0.131917953,,,
0.00057888,,,
0.000576019,,,
0.000763893,,,
0.000599146,,,
0.00058794,,,
0.000684023,,,
0.000596046,,,
0.00060606,,,
0.00072217,,,
0.000648022,,,
0.000637054,,,
0.00109601,,,
0.000654936,,,
0.000638962,,,
0.000716925,,,
0.000646114,,,
0.000640154,,,
0.000703812,,,
0.005618811,,,
0.000638962,,,
0.000712156,,,
0.000648022,,,
0.000642061,,,
