Time,,,
0.030999899,,,Average
0.030999899,,,0.023869998
0.016000032,,,
0.031000137,,,Standard Deviation
0.016000032,,,0.024308267
0.108999968,,,
0.016000032,,,
0.014999866,,,
0.016000032,,,
0.015000105,,,
0,,,
0.015999794,,,
0.016000032,,,
0.015000105,,,
0.016000032,,,
0,,,
0.014999866,,,
0.016000032,,,
0.016000032,,,
0.015000105,,,
0.015999794,,,
0.015000105,,,
0.016000032,,,
0.030999899,,,
0.016000032,,,
0.015000105,,,
0.031999826,,,
0.015000105,,,
0.016000032,,,
0.030999899,,,
0.016000032,,,
0.015000105,,,
0.030999899,,,
0.016000032,,,
0.016000032,,,
0.030999899,,,
0.015000105,,,
0.016000032,,,
0.155999899,,,
0.016000032,,,
0.015000105,,,
0.030999899,,,
0.016000032,,,
0.016000032,,,
0.030999899,,,
0.031000137,,,
0.015999794,,,
0.031000137,,,
0.014999866,,,
0.032000065,,,
0.015000105,,,
0.016000032,,,
0.014999866,,,
0.032000065,,,
0.014999866,,,
0.016000032,,,
0.015000105,,,
0.016000032,,,
0.030999899,,,
0.031000137,,,
0.031999826,,,
0.015000105,,,
0.016000032,,,
0.046999931,,,
0.015000105,,,
0.015999794,,,
0.031000137,,,
0.016000032,,,
0.014999866,,,
0.016000032,,,
0.031000137,,,
0.186999798,,,
0.016000032,,,
0.015000105,,,
0.032000065,,,
0.014999866,,,
0.016000032,,,
0.014999866,,,
0.032000065,,,
0.015000105,,,
0.016000032,,,
0.030999899,,,
0.030999899,,,
0.016000032,,,
0.015000105,,,
0.032000065,,,
0.014999866,,,
0.016000032,,,
0.030999899,,,
0.016000032,,,
0.015000105,,,
0.016000032,,,
0.030999899,,,
0.016000032,,,
0.015000105,,,
0.030999899,,,
0.016000032,,,
0.016000032,,,
0.014999866,,,
0.016000032,,,
